# BUSCO version is: 6.0.0 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2024-01-08, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
5145at33634	Complete	SZZI01000270.1	26549	25439	-	504.7	291	https://v10-1.orthodb.org/?query=5145at33634	WD40-repeat-containing domain
5578at33634	Complete	SZZI01000062.1	43794	42290	-	741.7	373	https://v10-1.orthodb.org/?query=5578at33634	Eukaryotic translation initiation factor 2 subunit 3
5960at33634	Complete	SZZI01000110.1	33071	30816	-	785.5	497	https://v10-1.orthodb.org/?query=5960at33634	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
5964at33634	Complete	SZZI01001143.1	15383	13285	-	485.9	417	https://v10-1.orthodb.org/?query=5964at33634	Alpha-1,3-glucosyltransferase
6366at33634	Complete	SZZI01000150.1	38350	36835	-	840.2	453	https://v10-1.orthodb.org/?query=6366at33634	Inosine-5'-monophosphate dehydrogenase
6436at33634	Complete	SZZI01001410.1	11277	9837	-	785.9	411	https://v10-1.orthodb.org/?query=6436at33634	RNA helicase
6684at33634	Complete	SZZI01000351.1	36703	38454	+	724.5	437	https://v10-1.orthodb.org/?query=6684at33634	GroEL-like apical domain superfamily
6933at33634	Missing
6981at33634	Complete	SZZI01000096.1	36275	39911	+	1345.5	872	https://v10-1.orthodb.org/?query=6981at33634	Exportin-1, C-terminal
6989at33634	Complete	SZZI01000298.1	9379	7266	-	690.7	480	https://v10-1.orthodb.org/?query=6989at33634	Pescadillo
7485at33634	Complete	SZZI01000881.1	21758	19925	-	462.8	342	https://v10-1.orthodb.org/?query=7485at33634	RNA helicase
8142at33634	Complete	SZZI01002317.1	9207	7796	-	309.1	231	https://v10-1.orthodb.org/?query=8142at33634	tRNA-dihydrouridine synthase
8760at33634	Complete	SZZI01000051.1	64650	54148	-	380.4	276	https://v10-1.orthodb.org/?query=8760at33634	DNA glycosylase
8842at33634	Complete	SZZI01001166.1	5625	3965	-	622.8	339	https://v10-1.orthodb.org/?query=8842at33634	26S Proteasome regulatory subunit 6A
9201at33634	Complete	SZZI01000004.1	28456	27047	-	208.1	211	https://v10-1.orthodb.org/?query=9201at33634	Programmed cell death protein 2
9286at33634	Complete	SZZI01001014.1	7651	9163	+	650.8	378	https://v10-1.orthodb.org/?query=9286at33634	Mitochondrial-processing peptidase subunit beta
9297at33634	Complete	SZZI01001168.1	11662	10564	-	436.0	308	https://v10-1.orthodb.org/?query=9297at33634	RNA 3'-terminal phosphate cyclase
9413at33634	Complete	SZZI01000547.1	9516	11062	+	451.2	320	https://v10-1.orthodb.org/?query=9413at33634	DNA primase
9731at33634	Complete	SZZI01000244.1	23365	20084	-	843.1	554	https://v10-1.orthodb.org/?query=9731at33634	AP-3 complex subunit delta
9939at33634	Complete	SZZI01004351.1	49	1885	+	511.9	388	https://v10-1.orthodb.org/?query=9939at33634	Glycerol-3-phosphate dehydrogenase
10123at33634	Complete	SZZI01000955.1	1492	3123	+	344.4	275	https://v10-1.orthodb.org/?query=10123at33634	ALG11 mannosyltransferase
10425at33634	Complete	SZZI01000017.1	10445	8975	-	719.2	351	https://v10-1.orthodb.org/?query=10425at33634	Pseudouridine synthase, catalytic domain superfamily
10799at33634	Complete	SZZI01000162.1	24950	26509	+	564.5	362	https://v10-1.orthodb.org/?query=10799at33634	Bifunctional dihydrofolate reductase-thymidylate synthase
11504at33634	Complete	SZZI01000321.1	34329	36714	+	638.0	378	https://v10-1.orthodb.org/?query=11504at33634	RNA helicase
12069at33634	Complete	SZZI01003386.1	108	1505	+	427.3	265	https://v10-1.orthodb.org/?query=12069at33634	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
12249at33634	Complete	SZZI01001918.1	8565	10065	+	521.6	348	https://v10-1.orthodb.org/?query=12249at33634	Methylthiotransferase, N-terminal
12363at33634	Complete	SZZI01000366.1	21286	22168	+	254.5	227	https://v10-1.orthodb.org/?query=12363at33634	Coatomer subunit epsilon
12382at33634	Complete	SZZI01000266.1	1574	91	-	719.6	377	https://v10-1.orthodb.org/?query=12382at33634	Helicase, C-terminal
12562at33634	Complete	SZZI01000479.1	1032	3285	+	708.4	501	https://v10-1.orthodb.org/?query=12562at33634	WD40 repeat
12626at33634	Complete	SZZI01000282.1	35374	36985	+	461.3	323	https://v10-1.orthodb.org/?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (Acetyl-CoA transportor), member 1
12684at33634	Complete	SZZI01000052.1	69145	70198	+	341.5	239	https://v10-1.orthodb.org/?query=12684at33634	Polymerase, nucleotidyl transferase domain
12693at33634	Complete	SZZI01000546.1	4767	3507	-	322.5	292	https://v10-1.orthodb.org/?query=12693at33634	Tetratricopeptide repeat
13102at33634	Complete	SZZI01000672.1	9350	6813	-	581.4	405	https://v10-1.orthodb.org/?query=13102at33634	Large subunit GTPase 1
13476at33634	Complete	SZZI01001116.1	18029	16719	-	348.4	195	https://v10-1.orthodb.org/?query=13476at33634	Proteasome subunit beta type
13537at33634	Complete	SZZI01000051.1	73591	72350	-	381.3	220	https://v10-1.orthodb.org/?query=13537at33634	Methyltransferase type 11
13819at33634	Complete	SZZI01000208.1	42712	41176	-	559.0	345	https://v10-1.orthodb.org/?query=13819at33634	Ubiquitin-activating enzyme
13832at33634	Complete	SZZI01000626.1	23457	22350	-	285.5	209	https://v10-1.orthodb.org/?query=13832at33634	PPM-type phosphatase domain
14113at33634	Complete	SZZI01002543.1	3141	4713	+	534.4	321	https://v10-1.orthodb.org/?query=14113at33634	Dynamin superfamily
15177at33634	Complete	SZZI01000156.1	17434	18415	+	466.8	274	https://v10-1.orthodb.org/?query=15177at33634	WD40-repeat-containing domain
15216at33634	Complete	SZZI01000004.1	18857	17819	-	284.4	209	https://v10-1.orthodb.org/?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Complete	SZZI01000101.1	16624	15751	-	359.1	198	https://v10-1.orthodb.org/?query=15242at33634	Proteasome subunit beta type
15351at33634	Complete	SZZI01000001.1	94752	95959	+	351.9	212	https://v10-1.orthodb.org/?query=15351at33634	Proteasome subunit alpha type
15520at33634	Complete	SZZI01002950.1	2785	3958	+	469.9	299	https://v10-1.orthodb.org/?query=15520at33634	Flap endonuclease 1
15827at33634	Complete	SZZI01000425.1	17455	18746	+	447.4	285	https://v10-1.orthodb.org/?query=15827at33634	Glycosyl transferase, family 4
15969at33634	Complete	SZZI01000273.1	14044	12721	-	327.2	264	https://v10-1.orthodb.org/?query=15969at33634	Calreticulin
16248at33634	Complete	SZZI01000333.1	31786	30634	-	259.3	198	https://v10-1.orthodb.org/?query=16248at33634	Impact, N-terminal
17057at33634	Complete	SZZI01000012.1	95167	96914	+	482.5	374	https://v10-1.orthodb.org/?query=17057at33634	Pumilio homology domain
17622at33634	Complete	SZZI01000001.1	28922	30553	+	336.9	241	https://v10-1.orthodb.org/?query=17622at33634	Histone acetyltransferase
17887at33634	Duplicated	SZZI01003760.1	3084	2182	-	225.8	162	https://v10-1.orthodb.org/?query=17887at33634	Pyridoxal phosphate homeostasis protein
17887at33634	Duplicated	SZZI01004005.1	3339	2437	-	225.8	162	https://v10-1.orthodb.org/?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Complete	SZZI01000801.1	20318	19501	-	239.0	161	https://v10-1.orthodb.org/?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Complete	SZZI01000036.1	36669	37647	+	203.7	181	https://v10-1.orthodb.org/?query=18429at33634	Cyclin
18432at33634	Complete	SZZI01000869.1	8892	7387	-	383.4	242	https://v10-1.orthodb.org/?query=18432at33634	von Willebrand factor A-like domain superfamily
18615at33634	Complete	SZZI01000423.1	5453	8066	+	432.3	355	https://v10-1.orthodb.org/?query=18615at33634	GDP dissociation inhibitor
19366at33634	Complete	SZZI01000179.1	32250	33246	+	140.3	112	https://v10-1.orthodb.org/?query=19366at33634	HAD superfamily
19836at33634	Duplicated	SZZI01003654.1	27	1608	+	410.8	313	https://v10-1.orthodb.org/?query=19836at33634	Cactin, central domain
19836at33634	Duplicated	SZZI01002073.1	5897	7495	+	410.7	313	https://v10-1.orthodb.org/?query=19836at33634	Cactin, central domain
19891at33634	Complete	SZZI01000768.1	7948	6929	-	335.1	251	https://v10-1.orthodb.org/?query=19891at33634	Brix domain
20044at33634	Complete	SZZI01000008.1	14309	11313	-	642.3	492	https://v10-1.orthodb.org/?query=20044at33634	DNA mismatch repair protein Mlh1
20182at33634	Complete	SZZI01000122.1	30547	29438	-	356.8	248	https://v10-1.orthodb.org/?query=20182at33634	Short-chain dehydrogenase/reductase, conserved site
20769at33634	Complete	SZZI01000188.1	35203	35961	+	218.3	135	https://v10-1.orthodb.org/?query=20769at33634	Adenylate kinase isoenzyme 6
21097at33634	Complete	SZZI01000851.1	5974	8215	+	627.0	418	https://v10-1.orthodb.org/?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	SZZI01000927.1	10831	9471	-	280.3	216	https://v10-1.orthodb.org/?query=21875at33634	TatD family
22080at33634	Complete	SZZI01000291.1	34014	33453	-	338.3	172	https://v10-1.orthodb.org/?query=22080at33634	PUA domain
22950at33634	Complete	SZZI01002036.1	4541	5665	+	359.0	216	https://v10-1.orthodb.org/?query=22950at33634	Proteasome endopeptidase complex
23030at33634	Complete	SZZI01000838.1	6795	5904	-	229.9	143	https://v10-1.orthodb.org/?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Complete	SZZI01001069.1	12401	11414	-	212.2	126	https://v10-1.orthodb.org/?query=23917at33634	Mago nashi protein
23923at33634	Complete	SZZI01000017.1	10683	11235	+	291.6	170	https://v10-1.orthodb.org/?query=23923at33634	RNA-binding S4 domain
24919at33634	Complete	SZZI01000112.1	60041	59592	-	132.0	80	https://v10-1.orthodb.org/?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Complete	SZZI01000552.1	20151	19499	-	172.8	101	https://v10-1.orthodb.org/?query=25187at33634	Ribosomal protein L7Ae/L30e/S12e/Gadd45
25189at33634	Complete	SZZI01000118.1	59565	60045	+	227.0	128	https://v10-1.orthodb.org/?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Complete	SZZI01000610.1	20879	21912	+	219.6	169	https://v10-1.orthodb.org/?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	SZZI01000176.1	12886	13340	+	209.5	98	https://v10-1.orthodb.org/?query=26258at33634	Ribosomal protein L7Ae/L30e/S12e/Gadd45
26307at33634	Complete	SZZI01000142.1	25934	25214	-	246.9	169	https://v10-1.orthodb.org/?query=26307at33634	dUTPase-like
26441at33634	Complete	SZZI01000244.1	26069	25706	-	134.1	85	https://v10-1.orthodb.org/?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Complete	SZZI01000693.1	17198	18198	+	235.2	175	https://v10-1.orthodb.org/?query=27268at33634	Protein kinase domain
27409at33634	Complete	SZZI01001119.1	16679	17420	+	185.4	128	https://v10-1.orthodb.org/?query=27409at33634	Protein-tyrosine phosphatase, catalytic
27410at33634	Complete	SZZI01000363.1	29075	28436	-	218.0	136	https://v10-1.orthodb.org/?query=27410at33634	Protein RER1
27411at33634	Complete	SZZI01000015.1	4629	4101	-	214.3	145	https://v10-1.orthodb.org/?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Duplicated	SZZI01003676.1	247	1242	+	172.0	155	https://v10-1.orthodb.org/?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28151at33634	Duplicated	SZZI01003695.1	247	1242	+	172.0	155	https://v10-1.orthodb.org/?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Complete	SZZI01000139.1	11074	11528	+	150.3	106	https://v10-1.orthodb.org/?query=28445at33634	Nuclear transport factor 2
31838at33634	Complete	SZZI01001623.1	7272	7983	+	101.3	101	https://v10-1.orthodb.org/?query=31838at33634	MRPL25 domain
