# BUSCO version is: 6.0.0 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2024-01-08, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
20044at33634	Complete	contig_353	36706	39694	+	641.9	492	https://v10-1.orthodb.org/?query=20044at33634	DNA mismatch repair protein Mlh1
20182at33634	Complete	contig_96	401034	399983	-	361.4	248	https://v10-1.orthodb.org/?query=20182at33634	Short-chain dehydrogenase/reductase, conserved site
20769at33634	Complete	contig_341	491325	490585	-	213.2	135	https://v10-1.orthodb.org/?query=20769at33634	Adenylate kinase isoenzyme 6
21097at33634	Complete	contig_311	311579	313847	+	630.4	418	https://v10-1.orthodb.org/?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	contig_238	898706	900028	+	269.5	217	https://v10-1.orthodb.org/?query=21875at33634	TatD family
22080at33634	Complete	contig_754	71966	71339	-	334.9	172	https://v10-1.orthodb.org/?query=22080at33634	PUA domain
22950at33634	Complete	contig_251	841021	842132	+	360.1	216	https://v10-1.orthodb.org/?query=22950at33634	Proteasome endopeptidase complex
23030at33634	Complete	contig_226	803407	804269	+	224.7	143	https://v10-1.orthodb.org/?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Complete	contig_312	211412	212341	+	213.6	126	https://v10-1.orthodb.org/?query=23917at33634	Mago nashi protein
23923at33634	Complete	contig_349	224261	223709	-	290.5	170	https://v10-1.orthodb.org/?query=23923at33634	RNA-binding S4 domain
24919at33634	Complete	contig_37	150144	149698	-	130.2	80	https://v10-1.orthodb.org/?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Complete	contig_265	53102	53632	+	179.7	101	https://v10-1.orthodb.org/?query=25187at33634	Ribosomal protein L7Ae/L30e/S12e/Gadd45
25189at33634	Complete	contig_244	334780	335260	+	228.3	128	https://v10-1.orthodb.org/?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Complete	contig_352	102974	101936	-	217.5	172	https://v10-1.orthodb.org/?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	contig_246	112940	112553	-	207.9	98	https://v10-1.orthodb.org/?query=26258at33634	Ribosomal protein L7Ae/L30e/S12e/Gadd45
26307at33634	Complete	contig_165	413303	412583	-	246.6	168	https://v10-1.orthodb.org/?query=26307at33634	dUTPase-like
26441at33634	Complete	contig_240	903224	902900	-	145.8	85	https://v10-1.orthodb.org/?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Complete	contig_189	826321	827326	+	233.0	175	https://v10-1.orthodb.org/?query=27268at33634	Protein kinase domain
27409at33634	Complete	contig_224	45570	46167	+	187.5	128	https://v10-1.orthodb.org/?query=27409at33634	Protein-tyrosine phosphatase, catalytic
27410at33634	Complete	contig_535	90153	90792	+	217.1	136	https://v10-1.orthodb.org/?query=27410at33634	Protein RER1
27411at33634	Complete	contig_243	454916	454382	-	216.5	145	https://v10-1.orthodb.org/?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Complete	contig_162	758499	757536	-	168.1	155	https://v10-1.orthodb.org/?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Complete	contig_240	839260	838814	-	155.5	106	https://v10-1.orthodb.org/?query=28445at33634	Nuclear transport factor 2
31838at33634	Complete	contig_240	739034	739502	+	120.6	101	https://v10-1.orthodb.org/?query=31838at33634	MRPL25 domain
