# BUSCO version is: 6.0.0 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2024-01-08, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
5144at33634	Complete	contig_360	256089	254565	-	698.6	420	https://v10-1.orthodb.org/?query=5144at33634	Signal recognition particle, SRP54 subunit
5145at33634	Complete	contig_468	94802	95912	+	503.4	291	https://v10-1.orthodb.org/?query=5145at33634	WD40-repeat-containing domain
5578at33634	Complete	contig_258	212076	213589	+	741.5	373	https://v10-1.orthodb.org/?query=5578at33634	Eukaryotic translation initiation factor 2 subunit 3
5960at33634	Complete	contig_290	59294	57056	-	786.1	497	https://v10-1.orthodb.org/?query=5960at33634	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
5964at33634	Complete	contig_52	382234	380485	-	510.2	418	https://v10-1.orthodb.org/?query=5964at33634	Alpha-1,3-glucosyltransferase
6366at33634	Complete	contig_259	906702	904988	-	840.1	452	https://v10-1.orthodb.org/?query=6366at33634	Inosine-5'-monophosphate dehydrogenase
6436at33634	Complete	contig_473	72965	71525	-	787.1	411	https://v10-1.orthodb.org/?query=6436at33634	RNA helicase
6684at33634	Complete	contig_276	1792888	1794631	+	725.6	437	https://v10-1.orthodb.org/?query=6684at33634	GroEL-like apical domain superfamily
6933at33634	Complete	contig_286	62572	61105	-	603.4	341	https://v10-1.orthodb.org/?query=6933at33634	Nop domain
6981at33634	Complete	contig_156	112241	115874	+	1345.0	872	https://v10-1.orthodb.org/?query=6981at33634	Exportin-1, C-terminal
6989at33634	Complete	contig_21	201948	199875	-	715.9	477	https://v10-1.orthodb.org/?query=6989at33634	Pescadillo
7485at33634	Complete	contig_45	624718	622993	-	461.6	342	https://v10-1.orthodb.org/?query=7485at33634	RNA helicase
8142at33634	Complete	contig_9	1343843	1342473	-	314.1	231	https://v10-1.orthodb.org/?query=8142at33634	tRNA-dihydrouridine synthase
8760at33634	Complete	contig_20	1010866	1013068	+	355.4	277	https://v10-1.orthodb.org/?query=8760at33634	DNA glycosylase
8842at33634	Complete	contig_234	1048464	1046821	-	619.1	339	https://v10-1.orthodb.org/?query=8842at33634	26S Proteasome regulatory subunit 6A
9201at33634	Complete	contig_4	126855	125438	-	203.2	212	https://v10-1.orthodb.org/?query=9201at33634	Programmed cell death protein 2
9286at33634	Complete	contig_156	2455176	2453690	-	654.6	378	https://v10-1.orthodb.org/?query=9286at33634	Mitochondrial-processing peptidase subunit beta
9297at33634	Complete	contig_439	335975	334877	-	435.4	308	https://v10-1.orthodb.org/?query=9297at33634	RNA 3'-terminal phosphate cyclase
9413at33634	Complete	contig_285	778133	776557	-	452.9	320	https://v10-1.orthodb.org/?query=9413at33634	DNA primase
9731at33634	Complete	contig_243	1072519	1069432	-	846.7	553	https://v10-1.orthodb.org/?query=9731at33634	AP-3 complex subunit delta
9939at33634	Complete	contig_718	76200	74352	-	525.8	388	https://v10-1.orthodb.org/?query=9939at33634	Glycerol-3-phosphate dehydrogenase
10123at33634	Complete	contig_97	273649	272158	-	348.3	275	https://v10-1.orthodb.org/?query=10123at33634	ALG11 mannosyltransferase
10425at33634	Complete	contig_356	61413	59961	-	718.4	351	https://v10-1.orthodb.org/?query=10425at33634	Pseudouridine synthase, catalytic domain superfamily
10799at33634	Complete	contig_815	140978	142460	+	572.8	362	https://v10-1.orthodb.org/?query=10799at33634	Bifunctional dihydrofolate reductase-thymidylate synthase
11504at33634	Complete	contig_156	1239943	1237558	-	641.8	378	https://v10-1.orthodb.org/?query=11504at33634	RNA helicase
12069at33634	Complete	contig_290	1397922	1399055	+	424.3	265	https://v10-1.orthodb.org/?query=12069at33634	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
12249at33634	Complete	contig_208	84793	83044	-	524.4	347	https://v10-1.orthodb.org/?query=12249at33634	Methylthiotransferase, N-terminal
12363at33634	Complete	contig_180	488944	489823	+	253.8	229	https://v10-1.orthodb.org/?query=12363at33634	Coatomer subunit epsilon
12382at33634	Complete	contig_276	682306	680896	-	723.9	378	https://v10-1.orthodb.org/?query=12382at33634	Helicase, C-terminal
12562at33634	Complete	contig_578	151142	153326	+	743.2	530	https://v10-1.orthodb.org/?query=12562at33634	WD40 repeat
12626at33634	Complete	contig_45	1146178	1147780	+	457.9	323	https://v10-1.orthodb.org/?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (Acetyl-CoA transportor), member 1
12684at33634	Complete	contig_268	1527109	1528165	+	345.6	243	https://v10-1.orthodb.org/?query=12684at33634	Polymerase, nucleotidyl transferase domain
12693at33634	Complete	contig_243	923729	922478	-	324.8	295	https://v10-1.orthodb.org/?query=12693at33634	Tetratricopeptide repeat
13102at33634	Complete	contig_274	389401	391828	+	590.5	402	https://v10-1.orthodb.org/?query=13102at33634	Large subunit GTPase 1
13476at33634	Complete	contig_268	16987	15671	-	347.1	203	https://v10-1.orthodb.org/?query=13476at33634	Proteasome subunit beta type
13537at33634	Complete	contig_20	1002680	1003911	+	383.7	220	https://v10-1.orthodb.org/?query=13537at33634	Methyltransferase type 11
13819at33634	Complete	contig_100	155459	156974	+	555.5	345	https://v10-1.orthodb.org/?query=13819at33634	Ubiquitin-activating enzyme
13832at33634	Complete	contig_21	1021482	1022573	+	289.8	209	https://v10-1.orthodb.org/?query=13832at33634	PPM-type phosphatase domain
14113at33634	Complete	contig_596	230348	228773	-	530.4	322	https://v10-1.orthodb.org/?query=14113at33634	Dynamin superfamily
15177at33634	Complete	contig_10	410610	409629	-	466.9	274	https://v10-1.orthodb.org/?query=15177at33634	WD40-repeat-containing domain
15216at33634	Complete	contig_4	117125	116181	-	283.9	209	https://v10-1.orthodb.org/?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Complete	contig_272	716222	717092	+	361.8	198	https://v10-1.orthodb.org/?query=15242at33634	Proteasome subunit beta type
15351at33634	Complete	contig_360	120446	121457	+	354.1	212	https://v10-1.orthodb.org/?query=15351at33634	Proteasome subunit alpha type
15520at33634	Complete	contig_296	938397	937224	-	469.2	299	https://v10-1.orthodb.org/?query=15520at33634	Flap endonuclease 1
15827at33634	Complete	contig_789	97279	94595	-	443.7	285	https://v10-1.orthodb.org/?query=15827at33634	Glycosyl transferase, family 4
15969at33634	Complete	contig_288	165713	164441	-	337.3	262	https://v10-1.orthodb.org/?query=15969at33634	Calreticulin
16248at33634	Complete	contig_490	619932	621095	+	259.2	201	https://v10-1.orthodb.org/?query=16248at33634	Impact, N-terminal
17057at33634	Duplicated	contig_268	536514	534837	-	498.7	374	https://v10-1.orthodb.org/?query=17057at33634	Pumilio homology domain
17057at33634	Duplicated	contig_268	552531	554208	+	498.7	374	https://v10-1.orthodb.org/?query=17057at33634	Pumilio homology domain
17622at33634	Complete	contig_360	42854	44453	+	337.8	241	https://v10-1.orthodb.org/?query=17622at33634	Histone acetyltransferase
17887at33634	Complete	contig_216	345256	346138	+	222.7	172	https://v10-1.orthodb.org/?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Complete	contig_4	338454	337757	-	239.1	161	https://v10-1.orthodb.org/?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Complete	contig_296	469324	470280	+	201.2	180	https://v10-1.orthodb.org/?query=18429at33634	Cyclin
18432at33634	Complete	contig_250	78991	77483	-	383.8	242	https://v10-1.orthodb.org/?query=18432at33634	von Willebrand factor A-like domain superfamily
18615at33634	Complete	contig_243	1558167	1560474	+	413.3	356	https://v10-1.orthodb.org/?query=18615at33634	GDP dissociation inhibitor
19366at33634	Complete	contig_296	75520	74549	-	142.0	114	https://v10-1.orthodb.org/?query=19366at33634	HAD superfamily
19836at33634	Complete	contig_20	1168968	1170591	+	403.8	314	https://v10-1.orthodb.org/?query=19836at33634	Cactin, central domain
19891at33634	Complete	contig_261	588733	589747	+	362.1	251	https://v10-1.orthodb.org/?query=19891at33634	Brix domain
20044at33634	Complete	contig_360	382258	379270	-	641.9	492	https://v10-1.orthodb.org/?query=20044at33634	DNA mismatch repair protein Mlh1
20182at33634	Complete	contig_261	396221	395170	-	361.4	248	https://v10-1.orthodb.org/?query=20182at33634	Short-chain dehydrogenase/reductase, conserved site
20769at33634	Complete	contig_380	122471	123211	+	213.2	135	https://v10-1.orthodb.org/?query=20769at33634	Adenylate kinase isoenzyme 6
21097at33634	Complete	contig_296	900339	898071	-	630.4	418	https://v10-1.orthodb.org/?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	contig_285	899016	900338	+	269.5	217	https://v10-1.orthodb.org/?query=21875at33634	TatD family
22080at33634	Complete	contig_661	343676	344303	+	334.9	172	https://v10-1.orthodb.org/?query=22080at33634	PUA domain
22950at33634	Complete	contig_268	832065	833176	+	360.1	216	https://v10-1.orthodb.org/?query=22950at33634	Proteasome endopeptidase complex
23030at33634	Complete	contig_257	1071352	1070490	-	224.7	143	https://v10-1.orthodb.org/?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Complete	contig_297	205385	206314	+	213.6	126	https://v10-1.orthodb.org/?query=23917at33634	Mago nashi protein
23923at33634	Complete	contig_356	61622	62174	+	290.5	170	https://v10-1.orthodb.org/?query=23923at33634	RNA-binding S4 domain
24919at33634	Complete	contig_718	149644	149198	-	130.2	80	https://v10-1.orthodb.org/?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Complete	contig_84	30275	29745	-	179.7	101	https://v10-1.orthodb.org/?query=25187at33634	Ribosomal protein L7Ae/L30e/S12e/Gadd45
25189at33634	Complete	contig_255	333020	333500	+	228.3	128	https://v10-1.orthodb.org/?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Complete	contig_156	121694	120656	-	217.5	172	https://v10-1.orthodb.org/?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	contig_274	119158	118771	-	207.9	98	https://v10-1.orthodb.org/?query=26258at33634	Ribosomal protein L7Ae/L30e/S12e/Gadd45
26307at33634	Complete	contig_216	893039	893759	+	246.6	168	https://v10-1.orthodb.org/?query=26307at33634	dUTPase-like
26441at33634	Complete	contig_243	1074980	1074656	-	145.8	85	https://v10-1.orthodb.org/?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Complete	contig_272	357251	356246	-	233.0	175	https://v10-1.orthodb.org/?query=27268at33634	Protein kinase domain
27409at33634	Complete	contig_262	27184	27781	+	187.5	128	https://v10-1.orthodb.org/?query=27409at33634	Protein-tyrosine phosphatase, catalytic
27410at33634	Complete	contig_596	185962	185323	-	217.1	136	https://v10-1.orthodb.org/?query=27410at33634	Protein RER1
27411at33634	Complete	contig_258	454910	454376	-	216.5	145	https://v10-1.orthodb.org/?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Complete	contig_223	758485	757522	-	168.1	155	https://v10-1.orthodb.org/?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Complete	contig_243	1011016	1010570	-	155.5	106	https://v10-1.orthodb.org/?query=28445at33634	Nuclear transport factor 2
31838at33634	Complete	contig_243	910790	911258	+	120.6	101	https://v10-1.orthodb.org/?query=31838at33634	MRPL25 domain
