# BUSCO version is: 6.0.0 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2024-01-08, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
6436at33634	Complete	CANTFL010000272.1	155874	157314	+	785.9	411	https://v10-1.orthodb.org/?query=6436at33634	RNA helicase
6684at33634	Complete	CANTFL010001148.1	156585	154834	-	724.5	437	https://v10-1.orthodb.org/?query=6684at33634	GroEL-like apical domain superfamily
6933at33634	Complete	CANTFL010000649.1	89186	90395	+	604.8	341	https://v10-1.orthodb.org/?query=6933at33634	Nop domain
6981at33634	Complete	CANTFL010001069.1	55726	52090	-	1345.5	872	https://v10-1.orthodb.org/?query=6981at33634	Exportin-1, C-terminal
6989at33634	Complete	CANTFL010001462.1	363837	365943	+	708.7	492	https://v10-1.orthodb.org/?query=6989at33634	Pescadillo
7485at33634	Complete	CANTFL010000137.1	157618	155785	-	462.8	342	https://v10-1.orthodb.org/?query=7485at33634	RNA helicase
8142at33634	Complete	CANTFL010001058.1	8965	7554	-	309.1	231	https://v10-1.orthodb.org/?query=8142at33634	tRNA-dihydrouridine synthase
8760at33634	Complete	CANTFL010000617.1	142334	152836	+	380.4	276	https://v10-1.orthodb.org/?query=8760at33634	DNA glycosylase
8842at33634	Complete	CANTFL010001256.1	319943	318283	-	622.8	339	https://v10-1.orthodb.org/?query=8842at33634	26S Proteasome regulatory subunit 6A
9201at33634	Complete	CANTFL010000254.1	50831	52240	+	207.2	211	https://v10-1.orthodb.org/?query=9201at33634	Programmed cell death protein 2
9286at33634	Complete	CANTFL010000032.1	27203	25691	-	650.8	378	https://v10-1.orthodb.org/?query=9286at33634	Mitochondrial-processing peptidase subunit beta
9297at33634	Complete	CANTFL010001489.1	253098	252000	-	436.0	308	https://v10-1.orthodb.org/?query=9297at33634	RNA 3'-terminal phosphate cyclase
9413at33634	Complete	CANTFL010001479.1	119946	121492	+	451.2	320	https://v10-1.orthodb.org/?query=9413at33634	DNA primase
9731at33634	Complete	CANTFL010001315.1	186760	183457	-	843.1	554	https://v10-1.orthodb.org/?query=9731at33634	AP-3 complex subunit delta
9939at33634	Complete	CANTFL010000034.1	166749	168585	+	511.3	388	https://v10-1.orthodb.org/?query=9939at33634	Glycerol-3-phosphate dehydrogenase
10123at33634	Complete	CANTFL010000080.1	418118	419621	+	344.5	275	https://v10-1.orthodb.org/?query=10123at33634	ALG11 mannosyltransferase
10425at33634	Complete	CANTFL010000146.1	143112	144582	+	719.2	351	https://v10-1.orthodb.org/?query=10425at33634	Pseudouridine synthase, catalytic domain superfamily
10799at33634	Complete	CANTFL010000034.1	399032	400514	+	567.8	362	https://v10-1.orthodb.org/?query=10799at33634	Bifunctional dihydrofolate reductase-thymidylate synthase
11504at33634	Complete	CANTFL010001444.1	407488	409873	+	639.4	378	https://v10-1.orthodb.org/?query=11504at33634	RNA helicase
12069at33634	Complete	CANTFL010000235.1	37909	36785	-	427.4	265	https://v10-1.orthodb.org/?query=12069at33634	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
12249at33634	Complete	CANTFL010001453.1	147958	149866	+	520.0	348	https://v10-1.orthodb.org/?query=12249at33634	Methylthiotransferase, N-terminal
12363at33634	Complete	CANTFL010001450.1	89063	89945	+	254.5	227	https://v10-1.orthodb.org/?query=12363at33634	Coatomer subunit epsilon
12382at33634	Complete	CANTFL010000090.1	1169031	1167624	-	728.1	377	https://v10-1.orthodb.org/?query=12382at33634	Helicase, C-terminal
12562at33634	Complete	CANTFL010001048.1	20329	22516	+	751.8	530	https://v10-1.orthodb.org/?query=12562at33634	WD40 repeat
12626at33634	Complete	CANTFL010001335.1	33903	35514	+	461.3	323	https://v10-1.orthodb.org/?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (Acetyl-CoA transportor), member 1
12684at33634	Complete	CANTFL010001207.1	258842	259895	+	341.5	239	https://v10-1.orthodb.org/?query=12684at33634	Polymerase, nucleotidyl transferase domain
12693at33634	Complete	CANTFL010000553.1	141729	140469	-	322.5	292	https://v10-1.orthodb.org/?query=12693at33634	Tetratricopeptide repeat
13102at33634	Complete	CANTFL010000165.1	38617	36080	-	581.4	405	https://v10-1.orthodb.org/?query=13102at33634	Large subunit GTPase 1
13476at33634	Complete	CANTFL010000086.1	98624	99934	+	348.4	195	https://v10-1.orthodb.org/?query=13476at33634	Proteasome subunit beta type
13537at33634	Complete	CANTFL010000617.1	133396	134639	+	381.3	220	https://v10-1.orthodb.org/?query=13537at33634	Methyltransferase type 11
13819at33634	Complete	CANTFL010001486.1	58367	56831	-	559.0	345	https://v10-1.orthodb.org/?query=13819at33634	Ubiquitin-activating enzyme
13832at33634	Complete	CANTFL010000155.1	266681	265574	-	285.5	209	https://v10-1.orthodb.org/?query=13832at33634	PPM-type phosphatase domain
14113at33634	Complete	CANTFL010001283.1	330729	329157	-	533.8	321	https://v10-1.orthodb.org/?query=14113at33634	Dynamin superfamily
15177at33634	Complete	CANTFL010000251.1	147984	148965	+	466.8	274	https://v10-1.orthodb.org/?query=15177at33634	WD40-repeat-containing domain
15216at33634	Complete	CANTFL010000254.1	60448	61486	+	284.4	209	https://v10-1.orthodb.org/?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Complete	CANTFL010000987.1	115861	114988	-	359.5	198	https://v10-1.orthodb.org/?query=15242at33634	Proteasome subunit beta type
15351at33634	Complete	CANTFL010001332.1	53993	55058	+	351.9	212	https://v10-1.orthodb.org/?query=15351at33634	Proteasome subunit alpha type
15520at33634	Complete	CANTFL010001449.1	183422	182249	-	469.9	299	https://v10-1.orthodb.org/?query=15520at33634	Flap endonuclease 1
15827at33634	Duplicated	CANTFL010001059.1	21043	22334	+	447.4	285	https://v10-1.orthodb.org/?query=15827at33634	Glycosyl transferase, family 4
15827at33634	Duplicated	CANTFL010001451.1	680811	679519	-	446.3	284	https://v10-1.orthodb.org/?query=15827at33634	Glycosyl transferase, family 4
15969at33634	Complete	CANTFL010000198.1	66390	67677	+	326.1	264	https://v10-1.orthodb.org/?query=15969at33634	Calreticulin
16248at33634	Complete	CANTFL010001465.1	240428	241580	+	259.3	198	https://v10-1.orthodb.org/?query=16248at33634	Impact, N-terminal
17057at33634	Complete	CANTFL010000086.1	396104	397784	+	499.5	374	https://v10-1.orthodb.org/?query=17057at33634	Pumilio homology domain
17622at33634	Complete	CANTFL010001057.1	13457	11826	-	336.9	241	https://v10-1.orthodb.org/?query=17622at33634	Histone acetyltransferase
17887at33634	Complete	CANTFL010001244.1	555216	556118	+	225.8	162	https://v10-1.orthodb.org/?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Complete	CANTFL010001049.1	64538	65352	+	239.0	161	https://v10-1.orthodb.org/?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Complete	CANTFL010000086.1	1185247	1186225	+	203.7	181	https://v10-1.orthodb.org/?query=18429at33634	Cyclin
18432at33634	Complete	CANTFL010000409.1	175381	176886	+	383.4	242	https://v10-1.orthodb.org/?query=18432at33634	von Willebrand factor A-like domain superfamily
18615at33634	Complete	CANTFL010001005.1	107643	109929	+	418.2	355	https://v10-1.orthodb.org/?query=18615at33634	GDP dissociation inhibitor
19366at33634	Complete	CANTFL010000086.1	893501	892505	-	140.3	112	https://v10-1.orthodb.org/?query=19366at33634	HAD superfamily
19836at33634	Complete	CANTFL010000086.1	1668832	1667251	-	411.1	313	https://v10-1.orthodb.org/?query=19836at33634	Cactin, central domain
19891at33634	Complete	CANTFL010000017.1	187822	188836	+	364.9	251	https://v10-1.orthodb.org/?query=19891at33634	Brix domain
20044at33634	Complete	CANTFL010001332.1	380719	377723	-	642.3	492	https://v10-1.orthodb.org/?query=20044at33634	DNA mismatch repair protein Mlh1
20182at33634	Complete	CANTFL010001009.1	34391	35500	+	356.8	248	https://v10-1.orthodb.org/?query=20182at33634	Short-chain dehydrogenase/reductase, conserved site
20769at33634	Complete	CANTFL010000143.1	141641	142399	+	219.7	135	https://v10-1.orthodb.org/?query=20769at33634	Adenylate kinase isoenzyme 6
21097at33634	Complete	CANTFL010001449.1	274517	276758	+	627.0	418	https://v10-1.orthodb.org/?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	CANTFL010001238.1	125529	124169	-	280.3	216	https://v10-1.orthodb.org/?query=21875at33634	TatD family
22080at33634	Complete	CANTFL010001372.1	619408	618847	-	338.3	172	https://v10-1.orthodb.org/?query=22080at33634	PUA domain
22950at33634	Complete	CANTFL010000144.1	177519	178658	+	358.6	216	https://v10-1.orthodb.org/?query=22950at33634	Proteasome endopeptidase complex
23030at33634	Complete	CANTFL010000470.1	123882	122991	-	229.9	143	https://v10-1.orthodb.org/?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Complete	CANTFL010001057.1	55297	54310	-	212.2	126	https://v10-1.orthodb.org/?query=23917at33634	Mago nashi protein
23923at33634	Complete	CANTFL010000146.1	142874	142322	-	291.6	170	https://v10-1.orthodb.org/?query=23923at33634	RNA-binding S4 domain
24919at33634	Complete	CANTFL010000034.1	8118	8567	+	132.0	80	https://v10-1.orthodb.org/?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Duplicated	CANTFL010000940.1	2644	3180	+	183.3	101	https://v10-1.orthodb.org/?query=25187at33634	Ribosomal protein L7Ae/L30e/S12e/Gadd45
25187at33634	Duplicated	CANTFL010001152.1	19003	19539	+	183.3	101	https://v10-1.orthodb.org/?query=25187at33634	Ribosomal protein L7Ae/L30e/S12e/Gadd45
25189at33634	Complete	CANTFL010001446.1	769548	770028	+	227.0	128	https://v10-1.orthodb.org/?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Complete	CANTFL010000435.1	169469	170503	+	219.6	169	https://v10-1.orthodb.org/?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	CANTFL010000579.1	115780	116164	+	207.9	98	https://v10-1.orthodb.org/?query=26258at33634	Ribosomal protein L7Ae/L30e/S12e/Gadd45
26307at33634	Complete	CANTFL010001468.1	115438	114718	-	246.9	169	https://v10-1.orthodb.org/?query=26307at33634	dUTPase-like
26441at33634	Complete	CANTFL010001315.1	189416	189104	-	148.3	85	https://v10-1.orthodb.org/?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Complete	CANTFL010001332.1	585197	584197	-	235.2	175	https://v10-1.orthodb.org/?query=27268at33634	Protein kinase domain
27409at33634	Complete	CANTFL010000073.1	256718	256052	-	185.4	128	https://v10-1.orthodb.org/?query=27409at33634	Protein-tyrosine phosphatase, catalytic
27410at33634	Complete	CANTFL010001283.1	312098	311459	-	218.0	136	https://v10-1.orthodb.org/?query=27410at33634	Protein RER1
27411at33634	Complete	CANTFL010000057.1	115940	116468	+	214.3	145	https://v10-1.orthodb.org/?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Complete	CANTFL010000223.1	262387	261392	-	172.0	155	https://v10-1.orthodb.org/?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Complete	CANTFL010001315.1	126660	126206	-	150.3	106	https://v10-1.orthodb.org/?query=28445at33634	Nuclear transport factor 2
31838at33634	Duplicated	CANTFL010000553.1	14635	15126	+	117.5	101	https://v10-1.orthodb.org/?query=31838at33634	MRPL25 domain
31838at33634	Duplicated	CANTFL010001110.1	29126	29617	+	117.5	101	https://v10-1.orthodb.org/?query=31838at33634	MRPL25 domain
