# BUSCO version is: 6.0.0 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2024-01-08, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
8842at33634	Complete	SZZJ01000037.1	14810	16470	+	622.8	339	https://v10-1.orthodb.org/?query=8842at33634	26S Proteasome regulatory subunit 6A
9201at33634	Complete	SZZJ01000053.1	50486	51895	+	208.1	211	https://v10-1.orthodb.org/?query=9201at33634	Programmed cell death protein 2
9286at33634	Complete	SZZJ01000893.1	8828	10260	+	445.0	308	https://v10-1.orthodb.org/?query=9286at33634	Mitochondrial-processing peptidase subunit beta
9297at33634	Complete	SZZJ01000654.1	6419	7517	+	436.0	308	https://v10-1.orthodb.org/?query=9297at33634	RNA 3'-terminal phosphate cyclase
9413at33634	Complete	SZZJ01000601.1	8899	10445	+	451.2	320	https://v10-1.orthodb.org/?query=9413at33634	DNA primase
9731at33634	Complete	SZZJ01000340.1	28229	30587	+	845.3	554	https://v10-1.orthodb.org/?query=9731at33634	AP-3 complex subunit delta
9939at33634	Complete	SZZJ01001145.1	14827	16663	+	511.9	388	https://v10-1.orthodb.org/?query=9939at33634	Glycerol-3-phosphate dehydrogenase
10123at33634	Complete	SZZJ01000085.1	49530	50970	+	344.0	275	https://v10-1.orthodb.org/?query=10123at33634	ALG11 mannosyltransferase
10425at33634	Complete	SZZJ01000007.1	9781	8311	-	719.2	351	https://v10-1.orthodb.org/?query=10425at33634	Pseudouridine synthase, catalytic domain superfamily
10799at33634	Complete	SZZJ01000249.1	37430	35948	-	567.8	362	https://v10-1.orthodb.org/?query=10799at33634	Bifunctional dihydrofolate reductase-thymidylate synthase
11504at33634	Complete	SZZJ01000196.1	19923	17538	-	639.4	378	https://v10-1.orthodb.org/?query=11504at33634	RNA helicase
12069at33634	Complete	SZZJ01002571.1	7256	6132	-	427.4	265	https://v10-1.orthodb.org/?query=12069at33634	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
12249at33634	Complete	SZZJ01000226.1	37591	39835	+	515.0	348	https://v10-1.orthodb.org/?query=12249at33634	Methylthiotransferase, N-terminal
12363at33634	Complete	SZZJ01000217.1	8952	9834	+	251.4	226	https://v10-1.orthodb.org/?query=12363at33634	Coatomer subunit epsilon
12382at33634	Complete	SZZJ01000113.1	56098	57505	+	728.1	377	https://v10-1.orthodb.org/?query=12382at33634	Helicase, C-terminal
12562at33634	Complete	SZZJ01000158.1	21396	23693	+	752.1	530	https://v10-1.orthodb.org/?query=12562at33634	WD40 repeat
12626at33634	Complete	SZZJ01000276.1	34527	36138	+	461.3	323	https://v10-1.orthodb.org/?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (Acetyl-CoA transportor), member 1
12684at33634	Complete	SZZJ01000058.1	2259	1206	-	341.5	239	https://v10-1.orthodb.org/?query=12684at33634	Polymerase, nucleotidyl transferase domain
12693at33634	Complete	SZZJ01000507.1	27970	29230	+	322.5	292	https://v10-1.orthodb.org/?query=12693at33634	Tetratricopeptide repeat
13102at33634	Complete	SZZJ01000104.1	39617	36943	-	553.2	405	https://v10-1.orthodb.org/?query=13102at33634	Large subunit GTPase 1
13476at33634	Complete	SZZJ01000939.1	3704	5014	+	348.4	195	https://v10-1.orthodb.org/?query=13476at33634	Proteasome subunit beta type
13537at33634	Complete	SZZJ01000012.1	91410	86396	-	373.4	220	https://v10-1.orthodb.org/?query=13537at33634	Methyltransferase type 11
13819at33634	Complete	SZZJ01000252.1	10353	11886	+	559.0	345	https://v10-1.orthodb.org/?query=13819at33634	Ubiquitin-activating enzyme
13832at33634	Complete	SZZJ01001083.1	6651	7758	+	285.5	209	https://v10-1.orthodb.org/?query=13832at33634	PPM-type phosphatase domain
14113at33634	Complete	SZZJ01000957.1	9641	11213	+	533.8	321	https://v10-1.orthodb.org/?query=14113at33634	Dynamin superfamily
15177at33634	Complete	SZZJ01002017.1	10759	9952	-	335.8	216	https://v10-1.orthodb.org/?query=15177at33634	WD40-repeat-containing domain
15216at33634	Complete	SZZJ01000053.1	60193	61231	+	284.4	209	https://v10-1.orthodb.org/?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Complete	SZZJ01000020.1	52503	53689	+	359.5	198	https://v10-1.orthodb.org/?query=15242at33634	Proteasome subunit beta type
15351at33634	Complete	SZZJ01000131.1	33027	34092	+	351.9	212	https://v10-1.orthodb.org/?query=15351at33634	Proteasome subunit alpha type
15520at33634	Complete	SZZJ01000749.1	22192	21019	-	469.9	299	https://v10-1.orthodb.org/?query=15520at33634	Flap endonuclease 1
15827at33634	Complete	SZZJ01000278.1	23707	22416	-	447.4	285	https://v10-1.orthodb.org/?query=15827at33634	Glycosyl transferase, family 4
15969at33634	Complete	SZZJ01000902.1	14298	12975	-	325.8	264	https://v10-1.orthodb.org/?query=15969at33634	Calreticulin
16248at33634	Complete	SZZJ01000184.1	20173	21325	+	259.3	198	https://v10-1.orthodb.org/?query=16248at33634	Impact, N-terminal
17057at33634	Complete	SZZJ01000190.1	16151	17831	+	499.5	374	https://v10-1.orthodb.org/?query=17057at33634	Pumilio homology domain
17622at33634	Complete	SZZJ01000307.1	13321	11690	-	336.9	241	https://v10-1.orthodb.org/?query=17622at33634	Histone acetyltransferase
17887at33634	Complete	SZZJ01003072.1	4405	3503	-	225.8	162	https://v10-1.orthodb.org/?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Complete	SZZJ01000059.1	57975	58904	+	239.0	161	https://v10-1.orthodb.org/?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Complete	SZZJ01000035.1	59456	58478	-	203.7	181	https://v10-1.orthodb.org/?query=18429at33634	Cyclin
18432at33634	Complete	SZZJ01000049.1	38539	40281	+	383.4	242	https://v10-1.orthodb.org/?query=18432at33634	von Willebrand factor A-like domain superfamily
18615at33634	Complete	SZZJ01000557.1	30244	27858	-	418.4	355	https://v10-1.orthodb.org/?query=18615at33634	GDP dissociation inhibitor
19366at33634	Complete	SZZJ01000151.1	23641	22645	-	140.3	112	https://v10-1.orthodb.org/?query=19366at33634	HAD superfamily
19836at33634	Complete	SZZJ01002594.1	7877	6296	-	410.8	313	https://v10-1.orthodb.org/?query=19836at33634	Cactin, central domain
19891at33634	Complete	SZZJ01000824.1	18346	19324	+	365.1	251	https://v10-1.orthodb.org/?query=19891at33634	Brix domain
20044at33634	Complete	SZZJ01000515.1	8425	11421	+	642.3	492	https://v10-1.orthodb.org/?query=20044at33634	DNA mismatch repair protein Mlh1
20182at33634	Complete	SZZJ01000083.1	35468	34359	-	356.8	248	https://v10-1.orthodb.org/?query=20182at33634	Short-chain dehydrogenase/reductase, conserved site
20769at33634	Complete	SZZJ01001597.1	2618	3305	+	171.0	124	https://v10-1.orthodb.org/?query=20769at33634	Adenylate kinase isoenzyme 6
21097at33634	Complete	SZZJ01000680.1	21383	19142	-	627.0	418	https://v10-1.orthodb.org/?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	SZZJ01001413.1	12178	13538	+	280.3	216	https://v10-1.orthodb.org/?query=21875at33634	TatD family
22080at33634	Duplicated	SZZJ01001464.1	9971	10532	+	338.3	172	https://v10-1.orthodb.org/?query=22080at33634	PUA domain
22080at33634	Duplicated	SZZJ01001902.1	11308	10747	-	338.3	172	https://v10-1.orthodb.org/?query=22080at33634	PUA domain
22950at33634	Complete	SZZJ01000266.1	43806	44910	+	256.9	174	https://v10-1.orthodb.org/?query=22950at33634	Proteasome endopeptidase complex
23030at33634	Complete	SZZJ01000689.1	20012	20903	+	229.9	143	https://v10-1.orthodb.org/?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Complete	SZZJ01001435.1	6930	7917	+	212.2	126	https://v10-1.orthodb.org/?query=23917at33634	Mago nashi protein
23923at33634	Complete	SZZJ01000007.1	10019	10571	+	291.6	170	https://v10-1.orthodb.org/?query=23923at33634	RNA-binding S4 domain
24919at33634	Complete	SZZJ01000097.1	8028	8477	+	132.0	80	https://v10-1.orthodb.org/?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Complete	SZZJ01000859.1	33	630	+	172.9	101	https://v10-1.orthodb.org/?query=25187at33634	Ribosomal protein L7Ae/L30e/S12e/Gadd45
25189at33634	Complete	SZZJ01000096.1	8980	8500	-	227.0	128	https://v10-1.orthodb.org/?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Complete	SZZJ01001189.1	9240	8207	-	219.6	169	https://v10-1.orthodb.org/?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	SZZJ01000169.1	11377	11840	+	207.9	98	https://v10-1.orthodb.org/?query=26258at33634	Ribosomal protein L7Ae/L30e/S12e/Gadd45
26307at33634	Complete	SZZJ01000142.1	25284	24564	-	246.9	169	https://v10-1.orthodb.org/?query=26307at33634	dUTPase-like
26441at33634	Complete	SZZJ01000340.1	25314	25626	+	148.3	85	https://v10-1.orthodb.org/?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Complete	SZZJ01000789.1	13805	14805	+	235.2	175	https://v10-1.orthodb.org/?query=27268at33634	Protein kinase domain
27409at33634	Complete	SZZJ01003825.1	3288	2617	-	185.4	128	https://v10-1.orthodb.org/?query=27409at33634	Protein-tyrosine phosphatase, catalytic
27410at33634	Complete	SZZJ01001349.1	11802	12441	+	218.0	136	https://v10-1.orthodb.org/?query=27410at33634	Protein RER1
27411at33634	Complete	SZZJ01000009.1	51997	51469	-	214.3	145	https://v10-1.orthodb.org/?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Complete	SZZJ01002663.1	34	1119	+	172.0	155	https://v10-1.orthodb.org/?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Complete	SZZJ01005417.1	98	552	+	150.3	106	https://v10-1.orthodb.org/?query=28445at33634	Nuclear transport factor 2
31838at33634	Complete	SZZJ01001616.1	6939	7604	+	99.9	101	https://v10-1.orthodb.org/?query=31838at33634	MRPL25 domain
