# BUSCO version is: 6.0.0 
# The lineage dataset is: stramenopiles_odb10 (Creation date: 2024-01-08, number of genomes: 27, number of BUSCOs: 100)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
7485at33634	Complete	LKIA01001609.1	10386	8661	-	459.0	342	https://v10-1.orthodb.org/?query=7485at33634	RNA helicase
8142at33634	Complete	LKIA01001575.1	2049	3419	+	314.1	231	https://v10-1.orthodb.org/?query=8142at33634	tRNA-dihydrouridine synthase
8760at33634	Complete	LKIA01000074.1	19343	21521	+	355.2	276	https://v10-1.orthodb.org/?query=8760at33634	DNA glycosylase
8842at33634	Complete	LKIA01000086.1	109998	108357	-	619.1	339	https://v10-1.orthodb.org/?query=8842at33634	26S Proteasome regulatory subunit 6A
9201at33634	Complete	LKIA01000161.1	25762	24343	-	203.0	212	https://v10-1.orthodb.org/?query=9201at33634	Programmed cell death protein 2
9286at33634	Complete	LKIA01000186.1	63885	65371	+	654.7	378	https://v10-1.orthodb.org/?query=9286at33634	Mitochondrial-processing peptidase subunit beta
9297at33634	Complete	LKIA01000393.1	20670	21768	+	435.4	308	https://v10-1.orthodb.org/?query=9297at33634	RNA 3'-terminal phosphate cyclase
9413at33634	Complete	KQ475727.1	28603	30179	+	452.9	320	https://v10-1.orthodb.org/?query=9413at33634	DNA primase
9731at33634	Complete	LKIA01000026.1	68244	65157	-	846.7	553	https://v10-1.orthodb.org/?query=9731at33634	AP-3 complex subunit delta
9939at33634	Complete	KQ475803.1	36865	38713	+	525.8	388	https://v10-1.orthodb.org/?query=9939at33634	Glycerol-3-phosphate dehydrogenase
10123at33634	Complete	LKIA01000132.1	30582	32073	+	348.3	275	https://v10-1.orthodb.org/?query=10123at33634	ALG11 mannosyltransferase
10425at33634	Complete	LKIA01000014.1	5973	4521	-	718.4	351	https://v10-1.orthodb.org/?query=10425at33634	Pseudouridine synthase, catalytic domain superfamily
10799at33634	Complete	LKIA01000530.1	14296	15778	+	572.0	362	https://v10-1.orthodb.org/?query=10799at33634	Bifunctional dihydrofolate reductase-thymidylate synthase
11504at33634	Complete	LKIA01000223.1	39825	37440	-	641.8	378	https://v10-1.orthodb.org/?query=11504at33634	RNA helicase
12069at33634	Complete	LKIA01000178.1	5249	4116	-	424.0	265	https://v10-1.orthodb.org/?query=12069at33634	Cytosolic Fe-S cluster assembly factor NUBP1 homolog
12249at33634	Complete	LKIA01001048.1	9197	7448	-	524.4	347	https://v10-1.orthodb.org/?query=12249at33634	Methylthiotransferase, N-terminal
12363at33634	Complete	LKIA01000032.1	56701	55822	-	253.8	229	https://v10-1.orthodb.org/?query=12363at33634	Coatomer subunit epsilon
12382at33634	Complete	KQ475755.1	20175	18765	-	723.9	378	https://v10-1.orthodb.org/?query=12382at33634	Helicase, C-terminal
12562at33634	Complete	LKIA01000635.1	22987	25171	+	744.9	530	https://v10-1.orthodb.org/?query=12562at33634	WD40 repeat
12626at33634	Complete	LKIA01000263.1	10235	8633	-	457.9	323	https://v10-1.orthodb.org/?query=12626at33634	MFS transporter, PAT family, solute carrier family 33 (Acetyl-CoA transportor), member 1
12684at33634	Complete	LKIA01000046.1	89958	88902	-	345.6	243	https://v10-1.orthodb.org/?query=12684at33634	Polymerase, nucleotidyl transferase domain
12693at33634	Complete	LKIA01000222.1	8861	7610	-	327.3	295	https://v10-1.orthodb.org/?query=12693at33634	Tetratricopeptide repeat
13102at33634	Complete	LKIA01000341.1	16124	18550	+	589.4	402	https://v10-1.orthodb.org/?query=13102at33634	Large subunit GTPase 1
13476at33634	Complete	LKIA01002172.1	3559	4875	+	347.1	203	https://v10-1.orthodb.org/?query=13476at33634	Proteasome subunit beta type
13537at33634	Complete	LKIA01000074.1	11127	12359	+	383.8	220	https://v10-1.orthodb.org/?query=13537at33634	Methyltransferase type 11
13819at33634	Complete	LKIA01000158.1	2795	4310	+	559.1	345	https://v10-1.orthodb.org/?query=13819at33634	Ubiquitin-activating enzyme
13832at33634	Complete	LKIA01001548.1	8162	9253	+	289.8	209	https://v10-1.orthodb.org/?query=13832at33634	PPM-type phosphatase domain
14113at33634	Complete	KQ475898.1	6094	7669	+	534.5	322	https://v10-1.orthodb.org/?query=14113at33634	Dynamin superfamily
15177at33634	Complete	LKIA01002188.1	9378	8397	-	466.9	274	https://v10-1.orthodb.org/?query=15177at33634	WD40-repeat-containing domain
15216at33634	Complete	LKIA01000161.1	16030	15086	-	282.7	209	https://v10-1.orthodb.org/?query=15216at33634	Pantoate-beta-alanine ligase
15242at33634	Complete	LKIA01000379.1	22976	23846	+	362.5	198	https://v10-1.orthodb.org/?query=15242at33634	Proteasome subunit beta type
15351at33634	Complete	LKIA01000334.1	15360	16371	+	354.1	212	https://v10-1.orthodb.org/?query=15351at33634	Proteasome subunit alpha type
15520at33634	Complete	LKIA01001306.1	10778	9605	-	469.3	299	https://v10-1.orthodb.org/?query=15520at33634	Flap endonuclease 1
15827at33634	Complete	LKIA01001859.1	9376	6692	-	443.7	285	https://v10-1.orthodb.org/?query=15827at33634	Glycosyl transferase, family 4
15969at33634	Complete	LKIA01000449.1	16835	15563	-	337.3	262	https://v10-1.orthodb.org/?query=15969at33634	Calreticulin
16248at33634	Complete	LKIA01000340.1	33851	32688	-	259.2	201	https://v10-1.orthodb.org/?query=16248at33634	Impact, N-terminal
17057at33634	Complete	LKIA01002932.1	4131	2454	-	499.0	374	https://v10-1.orthodb.org/?query=17057at33634	Pumilio homology domain
17622at33634	Complete	LKIA01000613.1	24686	23087	-	337.8	241	https://v10-1.orthodb.org/?query=17622at33634	Histone acetyltransferase
17887at33634	Complete	LKIA01000365.1	21688	20809	-	221.8	172	https://v10-1.orthodb.org/?query=17887at33634	Pyridoxal phosphate homeostasis protein
18069at33634	Complete	LKIA01000815.1	14226	13529	-	239.1	161	https://v10-1.orthodb.org/?query=18069at33634	RNA polymerase, Rpb5, N-terminal
18429at33634	Complete	LKIA01000284.1	5071	6027	+	201.2	180	https://v10-1.orthodb.org/?query=18429at33634	Cyclin
18432at33634	Complete	LKIA01000057.1	6395	7903	+	383.8	242	https://v10-1.orthodb.org/?query=18432at33634	von Willebrand factor A-like domain superfamily
18615at33634	Complete	LKIA01000124.1	37491	39798	+	412.5	356	https://v10-1.orthodb.org/?query=18615at33634	GDP dissociation inhibitor
19366at33634	Complete	LKIA01000185.1	27027	27997	+	142.0	114	https://v10-1.orthodb.org/?query=19366at33634	HAD superfamily
19836at33634	Complete	LKIA01000445.1	32009	30386	-	403.8	314	https://v10-1.orthodb.org/?query=19836at33634	Cactin, central domain
19891at33634	Complete	LKIA01000455.1	18517	19531	+	362.1	251	https://v10-1.orthodb.org/?query=19891at33634	Brix domain
20044at33634	Complete	LKIA01001149.1	9576	12564	+	642.1	492	https://v10-1.orthodb.org/?query=20044at33634	DNA mismatch repair protein Mlh1
20182at33634	Complete	KQ475714.1	54910	55961	+	361.4	248	https://v10-1.orthodb.org/?query=20182at33634	Short-chain dehydrogenase/reductase, conserved site
20769at33634	Complete	LKIA01000608.1	11294	10554	-	213.2	135	https://v10-1.orthodb.org/?query=20769at33634	Adenylate kinase isoenzyme 6
21097at33634	Complete	LKIA01000371.1	20355	22623	+	630.4	418	https://v10-1.orthodb.org/?query=21097at33634	Signal recognition particle receptor subunit alpha
21875at33634	Complete	LKIA01000883.1	11146	12468	+	275.5	217	https://v10-1.orthodb.org/?query=21875at33634	TatD family
22080at33634	Complete	LKIA01000580.1	17000	16373	-	334.9	172	https://v10-1.orthodb.org/?query=22080at33634	PUA domain
22950at33634	Complete	LKIA01000056.1	39246	40357	+	360.1	216	https://v10-1.orthodb.org/?query=22950at33634	Proteasome endopeptidase complex
23030at33634	Complete	LKIA01000016.1	47329	46467	-	224.7	143	https://v10-1.orthodb.org/?query=23030at33634	Ribosomal RNA-processing protein
23917at33634	Complete	LKIA01000765.1	16281	17209	+	213.6	126	https://v10-1.orthodb.org/?query=23917at33634	Mago nashi protein
23923at33634	Complete	LKIA01000014.1	6182	6734	+	290.5	170	https://v10-1.orthodb.org/?query=23923at33634	RNA-binding S4 domain
24919at33634	Complete	LKIA01000011.1	73072	73518	+	130.2	80	https://v10-1.orthodb.org/?query=24919at33634	DNA-directed RNA polymerase subunit
25187at33634	Complete	LKIA01000552.1	11401	11931	+	179.7	101	https://v10-1.orthodb.org/?query=25187at33634	Ribosomal protein L7Ae/L30e/S12e/Gadd45
25189at33634	Complete	LKIA01000981.1	1929	2409	+	228.3	128	https://v10-1.orthodb.org/?query=25189at33634	Mitochondrial import inner membrane translocase subunit Tim17, putative
26150at33634	Complete	KQ475815.1	32605	33643	+	217.9	172	https://v10-1.orthodb.org/?query=26150at33634	6-phosphogluconolactonase
26258at33634	Complete	LKIA01000044.1	66742	66355	-	207.9	98	https://v10-1.orthodb.org/?query=26258at33634	Ribosomal protein L7Ae/L30e/S12e/Gadd45
26307at33634	Complete	LKIA01000707.1	14419	15139	+	246.5	168	https://v10-1.orthodb.org/?query=26307at33634	dUTPase-like
26441at33634	Complete	LKIA01000026.1	70705	70381	-	145.8	85	https://v10-1.orthodb.org/?query=26441at33634	LSM domain, eukaryotic/archaea-type
27268at33634	Complete	KQ475781.1	4892	5897	+	233.0	175	https://v10-1.orthodb.org/?query=27268at33634	Protein kinase domain
27409at33634	Complete	LKIA01000343.1	23369	23966	+	187.5	128	https://v10-1.orthodb.org/?query=27409at33634	Protein-tyrosine phosphatase, catalytic
27410at33634	Complete	LKIA01002410.1	3651	4290	+	217.1	136	https://v10-1.orthodb.org/?query=27410at33634	Protein RER1
27411at33634	Complete	LKIA01000364.1	32236	32770	+	216.5	145	https://v10-1.orthodb.org/?query=27411at33634	GrpE nucleotide exchange factor
28151at33634	Complete	LKIA01000338.1	27061	28023	+	168.3	155	https://v10-1.orthodb.org/?query=28151at33634	YbaK/aminoacyl-tRNA synthetase-associated domain
28445at33634	Complete	LKIA01000026.1	6745	6299	-	155.5	106	https://v10-1.orthodb.org/?query=28445at33634	Nuclear transport factor 2
31838at33634	Complete	LKIA01001413.1	4053	3585	-	120.6	101	https://v10-1.orthodb.org/?query=31838at33634	MRPL25 domain
